Date,Volume,N-Volume,Z-Volume,Change,N-Change,Z-Change,Target,Z_Change_roll,Z_Volume_roll
2015-11-17,10743500,0.0333803023003832,-0.7349677411066773,-0.0014465260603798,0.4601660705325797,-0.1092966413741669,1,-0.05108733289398362,-1.0204218089822004
2015-11-18,14059500,0.0442845563076801,-0.6163705019198599,0.0330374306784446,0.5360252118856733,0.859520399809373,1,1.1171241400445706,-0.7040175266877307
2015-11-19,12522000,0.0392286785826442,-0.6713594208733374,0.0033021214252921,0.470612328877581,0.0241152707662052,0,0.10767024820540314,-0.820538793431051
2015-11-20,22003500,0.0704074133143046,-0.3322521460392574,-0.0080703785376379,0.4455946637424584,-0.2953919090041818,0,-0.25052757811602044,0.0601428119254911
2015-11-23,12631000,0.0395871115400614,-0.6674610194646031,-0.0102722605852519,0.4407508784785494,-0.3572531642702539,1,-0.31359746279873146,-0.7772033619846254
2015-11-24,12401500,0.0388324293040317,-0.6756691215132685,0.0022962801905002,0.4683996404385264,-0.004143555109609,1,0.1543188020553169,-0.7775314134673053
2015-11-25,19954000,0.0636678872021348,-0.4055528220686248,0.0521878326603513,0.5781530066140093,1.3975455436785975,1,1.9269822443419464,-0.07690340920575674
2015-11-27,9747000,0.0301034358594087,-0.7706077136186386,0.0085786011021902,0.4822197328854244,0.1723564794869562,0,0.34900190414347115,-0.9833420178243852
2015-11-30,13299000,0.0417837465451502,-0.6435698989046532,-0.0058287855841454,0.4505258065925372,-0.2324149870346853,1,-0.1905708257146692,-0.6466732707366524
2015-12-01,18670000,0.0594456127312755,-0.4514752753605047,0.0300964574870346,0.5295555453467504,0.776894587258863,0,1.1136321994075338,-0.16080323256070736
2015-12-02,14907500,0.0470730989488706,-0.5860416542629174,-0.0219233736666808,0.4151203094328025,-0.6845879010447065,1,-0.7852529247413667,-0.49996706827458026
2015-12-03,14698000,0.0463841842279633,-0.5935344533008059,0.0031036036704945,0.4701756218449063,0.0185379704209436,0,0.14381426407566916,-0.514781899211476
2015-12-04,12868000,0.0403664565942621,-0.6589846787868964,-0.0100124618624038,0.4413223937541644,-0.3499541924069245,1,-0.33766864385590123,-0.6786490899760113
2015-12-07,15721000,0.049748192626475,-0.5569467042995652,0.0032555343345777,0.4705098447941416,0.0228064195886797,0,0.15688233074183858,-0.42859158212743276
2015-12-08,13438000,0.042240830775251,-0.6385985429797534,-0.0190801705066339,0.4213748976764634,-0.6047089099572626,0,-0.6517573114843046,-0.6333670577642796
2015-12-09,15289000,0.0483276142998308,-0.5723972493323471,-0.0097036648860416,0.4420016972823728,-0.3412786284270858,1,-0.29729150895121886,-0.466935639243272
2015-12-10,10358500,0.0321142776342767,-0.7487373240641334,0.0113576075930341,0.4883330988140143,0.2504318832545885,0,0.5031604365062357,-0.8898838989578213
2015-12-11,16343500,0.0517952065346603,-0.5346828980891327,-0.0442595225203786,0.3659843855592893,-1.3121157049962515,1,-1.5246397603772692,-0.3487437436556697
2015-12-14,14135500,0.0445344728651453,-0.6136523504789074,0.0071883007830684,0.4791612964875859,0.1332963840422935,1,0.35827230190240794,-0.538990947468593
2015-12-15,11222000,0.0349537900996871,-0.7178541165738389,0.0114831869338456,0.4886093531034451,0.2539599994252533,1,0.517763187662277,-0.7732767200592326
2015-12-16,25521500,0.0819759192243379,-0.2064303464435928,0.0606992867316316,0.5968768323746034,1.6366724458482484,0,2.1879003821841216,0.5008358103068047
2015-12-17,16493000,0.0522868187102003,-0.5293360080835751,-0.0047758944181484,0.452841997289438,-0.2028343066082686,0,-0.1162678228042408,-0.31544387651953765
2015-12-18,15071000,0.0476107483849964,-0.5801940521498159,-0.0125541365835267,0.4357311194290181,-0.421361827024355,1,-0.378222077944579,-0.43962756448021667
2015-12-21,9766000,0.030165914998775,-0.7699281757584004,0.0091122539510597,0.4833936830560061,0.1873493058025876,0,0.3672220014372392,-0.8965462288469948
2015-12-22,9807500,0.030302382592654,-0.7684439220110383,-0.0112228884756001,0.4386596504894212,-0.3839607868023502,0,-0.3683509511925916,-0.8666348440221737
2015-12-23,7775000,0.0236187588683383,-0.8411365904812452,-0.0010872580523044,0.4609564021878086,-0.0992031079895935,1,-0.010001237087148375,-1.0219868247809238
2015-12-24,3540000,0.0096924875411663,-0.9926020030132632,0.0037875272918486,0.4716801434710052,0.0377526117178852,0,0.16620988311944165,-1.34480781546231
2015-12-28,9506500,0.0293125814900617,-0.7792092323232312,-0.0070260010853971,0.447892125642656,-0.2660504189651487,1,-0.23940740581004077,-0.8039235519924746
2015-12-29,12031500,0.0376157302742669,-0.688902227212642,0.03599036829023,0.5425211982191409,0.9424823493767366,1,1.310396863397619,-0.5700759154819142
2015-12-30,18489500,0.0588520609072957,-0.4579308850327666,0.0037944264092077,0.4716953204161256,0.0379464404747569,1,0.1434921535325812,-0.013433338850595717
2015-12-31,13575000,0.0426913382538395,-0.6336987173559313,0.0080641564114409,0.4810880375637574,0.1579033009576165,0,0.2821423925429405,-0.4199172188175057
2016-01-04,34135500,0.1103019879875633,0.1016506602980371,-0.0691637862831504,0.3111990232128677,-2.011793973190409,1,-2.40981830388109,1.355875391452496
2016-01-05,15934000,0.0504486166625288,-0.5493287272347908,8.956627030043407e-05,0.4635452258344794,-0.0661405604735402,0,-0.0021041347039695564,-0.19683720552756775
2016-01-06,18895500,0.0601871414642808,-0.4434102339139946,-0.0196482562850051,0.4201252006162179,-0.6206691197182377,0,-0.7022127461638722,0.07947287042817518
2016-01-07,17771500,0.0564910071144009,-0.4836102631196589,-0.0154765799734427,0.429302215463875,-0.5034670500267113,0,-0.5614064095450637,-0.017483756829828886
2016-01-08,18140500,0.0577044177684095,-0.4704129225708243,-0.0215627168661554,0.4159136962073605,-0.674455349927845,0,-0.7525172826240352,0.026470989535569926
2016-01-11,20457000,0.0653219402074636,-0.3875629513475846,-0.0149289332955229,0.4305069498006718,-0.488081071029732,1,-0.5153020728360376,0.22413610373365653
2016-01-12,15459500,0.0488882823662494,-0.5662992911654737,0.0101996391628578,0.4857857550885691,0.2178990867195456,0,0.3782674874184744,-0.21993716231601196
2016-01-13,20632000,0.0658974059647847,-0.3813040500032864,-0.046006549650106,0.3621412077306711,-1.361197939599112,1,-1.5473653070958076,0.23955486560475805
2016-01-14,32453500,0.104770939965768,0.0414936770916961,0.0293045779042484,0.527813538022586,0.7546469536656802,0,1.0577822513811928,1.2426232075943648
2016-01-15,27893000,0.0897743023299786,-0.1216132919407166,-0.0057716315840526,0.4506515361717955,-0.2308092615177137,0,-0.19898090022084916,1.1800445423653034
2016-01-19,20193500,0.0644554531957257,-0.3969870685145709,-0.0013171617806438,0.4604506510770009,-0.1056621884116522,0,-0.04544369836540048,0.3085179749890588
2016-01-20,29193000,0.0940491908129358,-0.0751185962402152,-0.0294059691285659,0.3986598066218798,-0.8948093106892434,1,-1.0324026598173468,1.2834735465227227
2016-01-21,15831000,0.0501099139596483,-0.553012537740292,0.0063914692304243,0.4774083956286604,0.1109096262522518,1,0.24326272226761436,-0.20202041134733237
2016-01-22,15620500,0.0494177108629848,-0.5605411019287193,0.0129019106091392,0.4917303162991769,0.2938186410470687,0,0.49137327040762424,-0.22301892344511082
2016-01-25,13493500,0.0424233356297157,-0.6366135771248473,-0.0304615418643072,0.3963377169041729,-0.9244653290615066,0,-1.071999771198271,-0.45271460280878406
2016-01-26,24821000,0.0796724120071752,-0.2314838343960553,-0.0143598886251175,0.4317587562686896,-0.472093921467433,0,-0.4744786017384792,0.789558607550615
2016-01-27,18086000,0.0575252012897009,-0.4723621232751914,-0.028363400063887,0.4009532903611978,-0.8655186267888508,1,-0.9594011518189809,0.022986657544397316
2016-01-28,22964000,0.0735658982280587,-0.2978997189466947,0.0086670127435004,0.4824142242324067,0.1748403796202588,1,0.35032434980033783,0.5687243657917572
2016-01-29,14261500,0.0449488082104165,-0.6091459415110128,0.0079073012099972,0.4807429814268296,0.1534964983013005,1,0.34229058578711546,-0.3970226862740984
2016-02-01,26488000,0.0851541343926287,-0.171863328447797,0.0300208666307078,0.5293892576582893,0.774770883464611,0,1.109124275066016,1.0590826281225352
2016-02-02,28868000,0.0929804686921965,-0.0867422701653406,-0.0719000710876409,0.3051796381017483,-2.0886691232261163,0,-2.733678363234749,1.9546669424860996
2016-02-03,39657000,0.1284587547249849,0.2991279389982821,-0.050880867709815,0.3514184943978623,-1.4981405310818925,1,-1.805177608856566,3.333006971479906
2016-02-04,21927000,0.0701558525689613,-0.3349881800554792,0.0106641402658558,0.4868075825748367,0.230949114233539,0,0.5830263098582407,0.6712982088182737
2016-02-05,47188000,0.1532235125443314,0.5684752877063407,-0.0726059959729653,0.3036267172444907,-2.108501883830639,0,-2.4990324566967055,3.788700072149416
2016-02-08,46565000,0.1511748544482681,0.5461935989206388,-0.0898523985239854,0.2656874140821825,-2.593034700557199,1,-2.9104491530059953,3.3076059784748053
2016-02-09,43258000,0.1403001958227762,0.427918246088671,0.0017568754645584,0.4672130370663655,-0.0192979787897347,0,0.272190062981472,2.685719852045865
2016-02-10,52032500,0.1691540488948591,0.741739559491786,-0.0308937942664417,0.3953868313569579,-0.936609338417862,1,-0.8599679517512433,3.2430003749420995
2016-02-11,71262000,0.2323878704971859,1.429485521778549,0.0473307248322796,0.5674681530141881,1.261086468800921,1,1.7709015987758947,4.2166420794345685
2016-02-12,36179000,0.1170217838451964,0.1747367454241714,0.003788130524357,0.471681470485201,0.0377695593651158,1,0.3159481122158241,1.2715864472067564
2016-02-16,27969000,0.0900242188874438,-0.1188951404997642,0.02734375,0.523500032983589,0.6995580465877606,1,1.0987208167184725,0.5794246445277609
2016-02-17,29126000,0.0938288696372757,-0.077514861326318,0.0870657988013146,0.6548789050842652,2.377432167916937,0,2.9093326203167558,0.6529426748950191
2016-02-18,19438000,0.0619710853119764,-0.42400763974667,-0.0113232155560825,0.4384389470986387,-0.3867794478394133,0,-0.22578447625696293,-0.1494301597093714
2016-02-19,14797000,0.0467097334278193,-0.58999370339746,-0.0011392336751214,0.460842064203103,-0.1006633484571424,1,0.0958528544802377,-0.5194981519286112
2016-02-22,25300500,0.0812491881822352,-0.2143344447126781,0.0669947732624101,0.6107258870594198,1.813542364800813,0,2.141992123368443,0.324854574109696
2016-02-23,29922000,0.0964464167391479,-0.0490458014973956,-0.0029818555192979,0.4567885934254788,-0.1524312896077403,1,-0.0012877852508696313,0.6812092306122791
2016-02-24,26978000,0.086765438513128,-0.1543384046837619,0.0101009533857865,0.4855686623004912,0.2151265376390204,1,0.4316189781509307,0.428800676543794
2016-02-25,28753500,0.0926039496681206,-0.0908373799020386,0.0470950013155027,0.566949599307754,1.2544638830637085,1,1.5427204155108412,0.5518296740178098
2016-02-26,30325500,0.0977732763567427,-0.0346145632549707,0.0155258229739103,0.4975025001725315,0.3675367190743613,1,0.5580791496579202,0.6587898742836701
2016-02-29,22495000,0.072023649998438,-0.314673574549414,0.0083534987823499,0.4817245440986792,0.1660322932828338,0,0.3516142821692023,0.006037594101523285
2016-03-01,33561000,0.1084128161156719,0.0811035813134694,-0.0290731501551007,0.3993919546681237,-0.8854588554742439,1,-0.8011076257531832,0.8928687479256607
2016-03-02,24312000,0.0779986287473097,-0.2496882960203286,0.0106788033270726,0.4868398389438473,0.2313610688039012,1,0.4217597896155665,0.11742639351825751
2016-03-03,24145000,0.0774494699960375,-0.2556610761603161,0.0392906456220303,0.5497812758985559,1.0352027104390162,1,1.2615411933251226,0.08857089400878145
2016-03-04,32445500,0.104744632959719,0.0412075558873853,0.02707676067939,0.5229126995529936,0.6920570569078338,1,0.8723180717503703,0.755123028663522
2016-03-07,26647000,0.085676986137852,-0.1661766695121203,0.0211400467568643,0.5098528867237218,0.5252667532215134,0,0.6715575686479321,0.2562647917661017
2016-03-08,20893500,0.0667573162250104,-0.3719514631373778,-0.0131033906450238,0.4345228491076788,-0.4367929650097052,1,-0.3600984628350042,-0.23313545552754275
2016-03-09,16043000,0.0508070496199459,-0.5454303258260563,0.0302072803553801,0.529799337777493,0.7800081244964588,0,0.9310741874772188,-0.6525325468171872
2016-03-10,25962500,0.0834260929327872,-0.1906579150559612,-0.0169605216788167,0.4260377831239232,-0.545157973814198,1,-0.5028296650596102,0.17235226696589362
2016-03-11,16715500,0.0530184823159372,-0.5213782620886817,0.0113071695902908,0.4882221433453989,0.2490148417894497,1,0.3530194671361206,-0.616484234248123
2016-03-14,20328500,0.064899383922802,-0.3921587731918265,0.0368674457831323,0.5444506272001484,0.9671235942314962,1,1.105083353777394,-0.32542387588794675
2016-03-15,15902500,0.0503450328262109,-0.5504553294767643,0.014826865322493,0.49596490610581,0.3478997009419157,1,0.47866997466817524,-0.6884889858248521
2016-03-16,17583500,0.0558727924722502,-0.4903341114209622,0.0164423151150112,0.4995186350206099,0.3932853073565657,1,0.5165250161314288,-0.5469689950258307
2016-03-17,18914500,0.0602496206036471,-0.4427306960537565,0.020051344115201,0.507457916558003,0.4946799594839665,1,0.6097977873345984,-0.4401245026798654
2016-03-18,23559000,0.0755224818029506,-0.2766194543760806,0.0280943319176973,0.5251511921073208,0.7206454339249203,1,0.8428082048407938,-0.06223293486748515
2016-03-21,26539000,0.0853218415561909,-0.1700393057703158,0.0239752728366415,0.5160899266777723,0.6049216304880671,0,0.6967053696304736,0.17488103913144773
2016-03-22,21580000,0.0690147861815873,-0.3473986872924592,-0.0171198594931214,0.4256872656392338,-0.5496345247788237,0,-0.5470190653212401,-0.28752789340193946
2016-03-23,24744000,0.0794192070739539,-0.2342377509875466,-0.0497780268101092,0.3538445664502774,-1.4671565269711857,1,-1.4843840254574618,-0.036463392892078554
2016-03-24,24804500,0.0796181538071992,-0.2320739593799463,0.023227604080052,0.5144451760384828,0.5839160875908137,1,0.6764844816462585,-0.05550029502679734
2016-03-28,19628500,0.0625975208935174,-0.4171943785690196,0.0110208344900293,0.4875922523207231,0.240970337885115,0,0.32880587235428443,-0.5623732060167739
2016-03-29,20071500,0.064054271353479,-0.4013504168803103,-0.0005645140521371,0.4621063546512254,-0.0845167627022989,0,-0.016498095232576143,-0.5233968618234104
2016-03-30,20165000,0.0643617344866763,-0.398006375304928,-0.0140790637014065,0.4323765257939389,-0.4642042244195902,1,-0.410425733097714,-0.5297023411070503
2016-03-31,40064500,0.1297987678456041,0.3137022378428624,0.0126933982411476,0.4912716227299574,0.2879605448622903,1,0.36419148659262385,1.3662177118752483
2016-04-01,79987500,0.2610805931572189,1.7415543428052604,0.0340341000573203,0.5382177237214542,0.8875215449793941,1,1.001402059635223,4.246152053713145
2016-04-04,67376500,0.2196108864967782,1.290520029359858,0.0395638899127113,0.5503823692541613,1.0428794317393828,1,1.1329119868104949,2.938801564204303
2016-04-05,49743500,0.1616269567890983,0.6598731299083648,0.0343334352470432,0.5388762128455743,0.8959312827315287,1,0.9426787791207139,1.568650791024582
2016-04-06,58527500,0.1905120494308643,0.9740342122415988,0.0389477809939413,0.5490270290328563,1.0255700253899231,0,1.0476430317027983,2.0853040843247466
2016-04-07,44281000,0.1436642042212879,0.4645059950899117,-0.0309698025770477,0.3952196253364326,-0.9387447704723774,0,-1.055613808393997,1.049916739439645
2016-04-08,36819500,0.1191279885169918,0.1976443243443031,-0.0277215985171382,0.4023651502189337,-0.8474873933008418,0,-0.9320481544620237,0.5074280633687529
2016-04-11,45808500,0.1486871981887626,0.5191372625380009,-0.0005998120526253,0.4620287047449575,-0.0855084500730858,0,-0.14706166870289197,1.100898190755053
2016-04-12,28816000,0.0928094731528782,-0.0886020579933606,-0.008402728705131,0.4448635469937183,-0.3047291932475822,1,-0.3669654381655112,-0.07886074002848682
2016-04-13,24628000,0.0790377554862439,-0.2383865084500528,0.0270760839939487,0.5229112109541959,0.6920380456211663,0,0.6984636399308853,-0.366568074638117
2016-04-14,20661000,0.0659927688617122,-0.3802668606376598,-0.0104898444383704,0.4402722291055997,-0.3633661212717972,1,-0.4406463833587771,-0.6435317091177846
2016-04-15,18762000,0.0597481433008387,-0.4481848815109307,0.0105216782926356,0.4864941892178678,0.2269466852657234,0,0.17983946812524307,-0.7598883461579252
2016-04-18,21357000,0.0682814783879724,-0.3553743158626222,-0.0024753251345722,0.4579028785507493,-0.1382004612745459,0,-0.2143698091680602,-0.5894075358466004
2016-04-19,31787500,0.1025808817121914,0.0176740868328238,-0.0256420744910573,0.4069397675761124,-0.7890637521486209,1,-0.8994701233931199,0.11932140452598669
2016-04-20,25970500,0.0834523999388362,-0.1903717938516504,0.0105105714215663,0.4864697558934434,0.2266346408548202,0,0.18323334604975236,-0.3072280431926091
2016-04-21,13915500,0.0438110301987987,-0.6215206835974538,-0.0067207666264105,0.4485635922073973,-0.2574749429064578,1,-0.3513717748915387,-1.1389795642258098
2016-04-22,18931500,0.0603055229915011,-0.4421226884945961,0.0219903938541545,0.5117235131469334,0.5491570151486846,0,0.5110089265175111,-0.787943260126566
2016-04-25,18351500,0.058398265052951,-0.4628664758071275,-0.0076059507389162,0.4466163299711446,-0.2823439409531619,1,-0.3983303965922699,-0.8203570756346111
2016-04-26,16119000,0.0510569661774111,-0.542712174385104,0.0076245535551009,0.4801209822031765,0.1455527826629545,0,0.073755935648956,-0.9813158315975046
2016-04-27,16029000,0.0507610123593602,-0.5459310379336002,-0.008946204600256,0.4436679877061765,-0.3199979952779715,0,-0.421097634005252,-0.9680141117938357
2016-04-28,12595000,0.0394687300128411,-0.6687485648840016,-0.0149520621734612,0.430456070000707,-0.4887308703337912,0,-0.6683550965534099,-1.1744355949626806
2016-04-29,27069000,0.087064680706935,-0.1510837759847268,-0.0280570021395987,0.4016273163618949,-0.8569104635005705,1,-1.1292951879461022,-0.16317814324872607
2016-05-02,19219500,0.061252575209264,-0.4318223251394081,0.004319675195215,0.4728507830042805,0.0527031570139542,0,-0.049824867194171014,-0.7017338708177283
2016-05-03,21511000,0.068787888254415,-0.3498664826796397,-0.0392059545242771,0.3771014198328571,-1.170137137093378,0,-1.5774921603773358,-0.5195786705445592
2016-05-04,43502500,0.1411042036951478,0.4366628253954192,-0.0420110183795838,0.3709307319064163,-1.248944615168234,0,-1.8368013858891077,1.023205396390302
2016-05-05,56274000,0.1831016946644459,0.8934374455023066,-0.0495596906551112,0.3543248707659895,-1.4610224342604616,1,-2.0132669116435196,1.8617158843517094
2016-05-06,28426000,0.091527006607991,-0.1025504667035111,0.0160733702075355,0.4987070157479237,0.3829199042119215,0,0.32812923997036403,-0.021096558962682782
2016-05-09,23882000,0.0765846271721777,-0.2650673107520329,-0.0279625924719675,0.4018350023990912,-0.854258050509036,0,-1.243110671790083,-0.3085239891944416
2016-05-10,20353000,0.064979949128827,-0.3912825270036248,-0.001100923798583,0.4609263397507601,-0.0995870432779788,1,-0.25228934947874815,-0.55733174981289
2016-05-11,25809500,0.0829229714421007,-0.1961299830884048,0.001293809029992,0.4661943656191851,-0.0323076996986735,0,-0.14910522518359978,-0.13915773384651947
2016-05-12,18252500,0.0580727158530951,-0.4664072257104734,-0.0080397923047473,0.4456619485201848,-0.29453259741548,1,-0.47332155828825717,-0.6977265718798427
2016-05-13,14114000,0.0444637727863887,-0.6144213012154927,0.0015920011194519,0.4668503401071486,-0.0239300770261126,1,-0.09539791424090109,-0.9992327665710737
2016-05-16,14747000,0.0465453146400132,-0.5917819609244024,0.0032754203380236,0.4705535907934125,0.0233651112482642,0,-0.030549082592063584,-0.9513886140060586
2016-05-17,14218000,0.0448057638650253,-0.6107017255594526,-0.0174276725376236,0.4250101266023747,-0.5582824454704939,1,-0.8518470986441615,-0.9695960301744021
2016-05-18,28087500,0.0904138914145441,-0.1146569701609108,0.0318089033472321,0.5333226499615754,0.825005270845116,1,1.200379647597954,0.07002007156681798
2016-05-19,34331500,0.110946509635763,0.1086606298036512,0.0191314812915783,0.505434366752186,0.4688366728267398,1,0.6600118175839991,0.5267290260284248
2016-05-20,45035500,0.1461452837292811,0.491490801171472,0.0235583848334184,0.5151728403293456,0.5932092795868482,0,0.8816775495982302,1.2867467565367896
2016-05-23,25512500,0.0819463238425328,-0.2067522327984425,-0.018431110404939,0.4228027251840211,-0.5864737494147276,1,-0.8879016576406095,-0.14369402788676106
2016-05-24,15069000,0.0476041716334842,-0.5802655824508935,0.0078161596479546,0.4805424846946681,0.1509359018147743,1,0.23134272738907136,-0.8978006151948136
2016-05-25,15634000,0.0494621039356925,-0.5600582723964449,0.0076636912563972,0.4802070788317437,0.1466523453452693,1,0.2018248035031729,-0.831111056025894
2016-05-26,20362000,0.0650095445106321,-0.3909606406487751,0.0252299389744057,0.5188499897591772,0.6401711218520699,0,0.9453534396680201,-0.4810888715687749
2016-05-27,18251500,0.0580694274773389,-0.4664429908610122,-0.0092394282711188,0.4430229429375461,-0.3282360316309883,1,-0.5115764865632269,-0.6255467405586664
2016-05-31,13945000,0.0439080372836043,-0.6204656116565579,0.0008518202630998,0.4652220616403203,-0.0447252494775488,0,-0.05075296922520767,-0.9101680935672162
2016-06-01,14913500,0.0470928292034074,-0.5858270633596843,-0.0164404649912646,0.4271818239331446,-0.5305471278170868,0,-0.7891167109727383,-0.8214318637251773
2016-06-02,10164000,0.0314746885497112,-0.7556936458439393,-0.0027327154930933,0.4573366612880999,-0.1454317708211924,1,-0.19011990568733803,-1.1376386720603104
2016-06-03,11145000,0.0347005851664658,-0.7206080331653301,0.0001370113262697,0.4636495973030595,-0.0648076050040992,1,-0.040874760748474806,-1.0566993860172478
2016-06-06,11247500,0.0350376436814681,-0.7169421052350983,0.0077172930270787,0.4803249940793965,0.1481582719785512,1,0.283719079230166,-1.0228044217134795
2016-06-07,31068000,0.1002148953556625,-0.0080589389798767,0.0528366162390512,0.579580225815591,1.4157729353855606,1,2.202245217234872,0.34780998905758215
2016-06-08,29860000,0.0962425374422684,-0.0512632408308041,0.0136868600690123,0.4934570784710045,0.3158715747910854,0,0.5273370509911605,0.2521754986950459
2016-06-09,22460500,0.0719102010348518,-0.3159074722430042,-0.0261548488451086,0.405811746725697,-0.8034700030394141,0,-1.1927382454044,-0.275933044213641
2016-06-10,30133000,0.0971402640236894,-0.0414993547336988,-0.0460848209764205,0.361969023440691,-1.3633969504418584,0,-1.9596544238166582,0.2506593866811973
2016-06-13,20965000,0.066992435091573,-0.3693942548738503,-0.0042048997715822,0.4540980933904099,-0.1867923730155649,0,-0.16399276283396289,-0.4000293341598015
2016-06-14,17901000,0.0569168517748186,-0.4789786761248782,-0.0133565884849545,0.433965854709528,-0.4439064869287129,1,-0.5312120917503497,-0.6084078860777314
2016-06-15,14542500,0.0458728417978865,-0.5990959342095966,0.0127465572025826,0.4913885638687084,0.2894540308946471,1,0.6087068597150993,-0.8263204210907592
2016-06-16,12201500,0.0381747541528075,-0.682822151621038,0.0010564538112896,0.4656722224317656,-0.0389761276413963,0,0.08735829352624186,-0.9724413728324706
2016-06-17,15563000,0.0492286292570079,-0.562597598084703,-0.0112879596954975,0.4385165043039181,-0.3857889443773256,1,-0.498757953251547,-0.7245202700363043
2016-06-20,17777500,0.0565107373689376,-0.4833956722164258,0.0196314326991491,0.5065341791891356,0.482882666651831,0,0.9101983244275239,-0.5614170100931314
2016-06-21,22645000,0.0725169063618561,-0.3093088019685869,-0.0004096040147838,0.4624471317409777,-0.0801646088826261,0,0.006523501310817889,-0.22868685725873955
